customerID,ChurnStatus,Churn,gender,SeniorCitizenLabel,Partner,Dependents,tenure,TenureGroup,Contract,PaymentMethod,PaperlessBilling,InternetService,PhoneService,MonthlyCharges,ChargesBand,TotalCharges,CLV,RuleBasedRisk,SeniorCitizen,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChurnLabel
8970-ANWXO,Active,0,Female,No,No,No,23,13–24 months,One year,Mailed check,Yes,DSL,Yes,73.75,High ($65–95),1756.6,1696.25,Low Risk,0,Yes,No,No,No,Yes,Yes,Yes,No
9480-BQJEI,Active,0,Male,No,No,No,62,49–72 months,One year,Bank transfer (automatic),Yes,Fiber optic,Yes,92.3,High ($65–95),5731.45,5722.6,Low Risk,0,Yes,Yes,Yes,No,No,No,Yes,No
5394-SVGJV,Churned,1,Male,No,No,No,37,25–48 months,Month-to-month,Bank transfer (automatic),No,Fiber optic,Yes,98.8,Premium (>$95),3475.55,3655.6,Low Risk,0,Yes,No,No,No,Yes,Yes,Yes,Yes
6979-TNDEU,Active,0,Female,No,No,No,8,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.2,Low (<$35),156.85,153.6,High Risk,0,No,No,No,No,No,No,No,No
9777-WJJPR,Active,0,Male,No,Yes,No,31,25–48 months,Month-to-month,Credit card (automatic),No,Fiber optic,Yes,88.65,High ($65–95),2683.2,2748.15,Low Risk,0,Yes,No,No,Yes,No,Yes,No,No
9283-LZQOH,Churned,1,Male,No,Yes,Yes,13,13–24 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,74.4,High ($65–95),896.75,967.2,Medium Risk,0,Yes,No,No,No,No,No,No,Yes
7079-QRCBC,Churned,1,Female,No,No,No,24,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,98.75,Premium (>$95),2407.3,2370.0,Medium Risk,0,Yes,No,No,Yes,No,Yes,Yes,Yes
9495-SKLKD,Active,0,Male,No,Yes,Yes,45,25–48 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,95.95,Premium (>$95),4456.65,4317.75,Low Risk,0,Yes,No,Yes,Yes,No,No,Yes,No
6048-UWKAL,Active,0,Female,Yes,Yes,No,69,49–72 months,Two year,Credit card (automatic),No,Fiber optic,Yes,105.4,Premium (>$95),6998.95,7272.6,Low Risk,1,Yes,No,Yes,No,Yes,Yes,Yes,No
5067-DGXLL,Active,0,Male,No,No,No,2,0–12 months,Month-to-month,Mailed check,No,No,Yes,20.25,Low (<$35),36.8,40.5,High Risk,0,No,No,No,No,No,No,No,No
5469-CTCWN,Churned,1,Male,No,Yes,Yes,61,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,106.0,Premium (>$95),6547.7,6466.0,Low Risk,0,Yes,Yes,Yes,No,No,Yes,Yes,Yes
9851-QXEEQ,Churned,1,Male,No,No,No,41,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,104.7,Premium (>$95),4346.4,4292.7,Low Risk,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes
6281-FKEWS,Active,0,Female,No,No,No,44,25–48 months,One year,Electronic check,Yes,DSL,No,49.05,Medium ($35–65),2265.0,2158.2,Low Risk,0,No,No,No,Yes,No,Yes,Yes,No
8898-KASCD,Active,0,Male,No,No,No,39,25–48 months,One year,Mailed check,No,DSL,No,35.55,Medium ($35–65),1309.15,1386.45,Low Risk,0,No,No,No,Yes,Yes,No,No,No
9242-TKFSV,Active,0,Male,No,Yes,Yes,72,49–72 months,Two year,Credit card (automatic),Yes,DSL,No,65.1,High ($65–95),4754.3,4687.2,Low Risk,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No
9290-SHCMB,Active,0,Female,Yes,No,No,13,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,96.85,Premium (>$95),1235.55,1259.05,Medium Risk,1,No,No,No,Yes,No,Yes,Yes,No
0743-HNPFG,Active,0,Female,No,Yes,Yes,51,49–72 months,One year,Credit card (automatic),Yes,DSL,Yes,69.75,High ($65–95),3562.5,3557.25,Low Risk,0,No,Yes,Yes,No,Yes,No,Yes,No
2277-BKJKN,Active,0,Female,Yes,Yes,No,71,49–72 months,Two year,Electronic check,Yes,Fiber optic,Yes,99.2,Premium (>$95),7213.75,7043.2,Low Risk,1,No,No,Yes,Yes,No,Yes,Yes,No
9809-IMGCQ,Churned,1,Male,Yes,No,No,22,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,96.7,Premium (>$95),2082.95,2127.4,Medium Risk,1,Yes,No,No,No,No,Yes,Yes,Yes
5208-HFSBT,Churned,1,Female,No,No,No,2,0–12 months,Month-to-month,Credit card (automatic),Yes,DSL,Yes,55.05,Medium ($35–65),102.75,110.1,High Risk,0,No,No,Yes,No,Yes,No,No,Yes
5035-PGZXH,Active,0,Female,No,No,No,56,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,106.8,Premium (>$95),5914.4,5980.8,Low Risk,0,Yes,No,Yes,Yes,No,Yes,Yes,No
8695-WDYEA,Active,0,Male,No,No,No,1,0–12 months,Month-to-month,Mailed check,No,DSL,Yes,51.25,Medium ($35–65),51.25,51.25,High Risk,0,No,Yes,No,No,No,No,No,No
6543-JXSOO,Active,0,Female,No,Yes,Yes,23,13–24 months,One year,Mailed check,Yes,DSL,Yes,57.75,Medium ($35–65),1282.85,1328.25,Low Risk,0,No,Yes,Yes,No,Yes,No,No,No
8016-ZMGMO,Active,0,Female,Yes,Yes,No,66,49–72 months,One year,Bank transfer (automatic),Yes,DSL,Yes,70.85,High ($65–95),4738.85,4676.1,Low Risk,1,Yes,No,Yes,Yes,No,Yes,No,No
8605-ITULD,Active,0,Female,No,No,No,1,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.55,Low (<$35),19.55,19.55,High Risk,0,No,No,No,No,No,No,No,No
3254-YRILK,Churned,1,Male,Yes,No,No,19,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,88.2,High ($65–95),1775.8,1675.8,Medium Risk,1,Yes,No,Yes,No,No,Yes,No,Yes
6416-YJTTB,Active,0,Male,No,No,No,11,0–12 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,79.5,High ($65–95),795.65,874.5,High Risk,0,No,Yes,No,Yes,No,No,No,No
2667-WYLWJ,Churned,1,Female,No,Yes,Yes,8,0–12 months,One year,Mailed check,Yes,No,Yes,19.75,Low (<$35),145.0,158.0,Low Risk,0,No,No,No,No,No,No,No,Yes
4472-VESGY,Active,0,Female,No,Yes,Yes,52,49–72 months,Month-to-month,Bank transfer (automatic),No,Fiber optic,Yes,98.15,Premium (>$95),4993.4,5103.8,Low Risk,0,Yes,Yes,Yes,Yes,No,No,Yes,No
3195-TQDZX,Active,0,Male,No,No,No,3,0–12 months,Month-to-month,Electronic check,Yes,No,Yes,20.25,Low (<$35),61.45,60.75,High Risk,0,No,No,No,No,No,No,No,No
3128-YOVTD,Active,0,Female,No,Yes,Yes,51,49–72 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,79.15,High ($65–95),4018.55,4036.65,Low Risk,0,No,Yes,Yes,No,No,No,No,No
0529-ONKER,Churned,1,Male,Yes,No,No,15,13–24 months,Month-to-month,Electronic check,No,Fiber optic,Yes,75.65,High ($65–95),1146.65,1134.75,Medium Risk,1,Yes,No,No,No,No,No,No,Yes
1728-CXQBE,Active,0,Male,Yes,Yes,No,64,49–72 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,94.25,High ($65–95),6081.4,6032.0,Low Risk,1,Yes,No,Yes,Yes,No,No,Yes,No
7041-TXQJH,Active,0,Female,No,No,No,37,25–48 months,Month-to-month,Credit card (automatic),Yes,DSL,No,40.2,Medium ($35–65),1478.85,1487.4,Low Risk,0,No,No,No,Yes,No,No,Yes,No
5014-GSOUQ,Active,0,Male,No,No,No,13,13–24 months,Two year,Mailed check,No,No,Yes,19.95,Low (<$35),243.65,259.35,Low Risk,0,No,No,No,No,No,No,No,No
5724-BIDBU,Active,0,Male,No,Yes,No,49,49–72 months,One year,Electronic check,Yes,DSL,Yes,55.35,Medium ($35–65),2633.95,2712.15,Low Risk,0,Yes,Yes,No,No,No,No,No,No
0481-SUMCB,Active,0,Female,Yes,No,No,45,25–48 months,One year,Bank transfer (automatic),Yes,Fiber optic,Yes,102.15,Premium (>$95),4735.35,4596.75,Low Risk,1,Yes,No,No,Yes,No,Yes,Yes,No
1769-GRUIK,Active,0,Female,No,No,No,18,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,71.1,High ($65–95),1247.75,1279.8,Medium Risk,0,No,No,No,No,No,No,No,No
5240-IJOQT,Churned,1,Male,Yes,No,No,1,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,74.7,High ($65–95),74.7,74.7,High Risk,1,Yes,No,No,No,No,No,No,Yes
8819-WFGGJ,Active,0,Male,No,Yes,No,68,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,No,54.1,Medium ($35–65),3794.5,3678.8,Low Risk,0,No,Yes,No,Yes,No,Yes,Yes,No
7427-AUFPY,Active,0,Male,No,No,No,54,49–72 months,Two year,Credit card (automatic),No,No,Yes,19.65,Low (<$35),1008.7,1061.1,Low Risk,0,No,No,No,No,No,No,No,No
2811-POVEX,Active,0,Female,Yes,Yes,Yes,23,13–24 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,88.45,High ($65–95),2130.55,2034.35,Medium Risk,1,No,No,Yes,Yes,No,No,Yes,No
1092-GANHU,Churned,1,Male,No,No,No,17,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,76.65,High ($65–95),1313.55,1303.05,Medium Risk,0,No,No,No,Yes,No,No,No,Yes
7898-PDWQE,Active,0,Male,No,Yes,No,71,49–72 months,Two year,Credit card (automatic),No,DSL,Yes,80.4,High ($65–95),5727.15,5708.4,Low Risk,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No
9972-EWRJS,Active,0,Female,No,Yes,Yes,67,49–72 months,Two year,Bank transfer (automatic),Yes,No,Yes,19.25,Low (<$35),1372.9,1289.75,Low Risk,0,No,No,No,No,No,No,No,No
9314-IJWSQ,Active,0,Female,No,Yes,Yes,14,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,84.8,High ($65–95),1203.9,1187.2,Medium Risk,0,Yes,No,No,No,No,Yes,No,No
0661-XEYAN,Churned,1,Female,Yes,No,No,1,0–12 months,Month-to-month,Mailed check,Yes,DSL,No,25.8,Low (<$35),25.8,25.8,High Risk,1,No,No,No,No,No,No,No,Yes
5799-JRCZO,Active,0,Female,No,No,Yes,63,49–72 months,Two year,Credit card (automatic),No,No,Yes,19.5,Low (<$35),1215.1,1228.5,Low Risk,0,No,No,No,No,No,No,No,No
1921-KYSAY,Active,0,Female,No,No,No,41,25–48 months,One year,Electronic check,Yes,DSL,Yes,68.6,High ($65–95),2877.05,2812.6,Low Risk,0,Yes,No,No,Yes,Yes,No,Yes,No
6198-RTPMF,Active,0,Female,No,Yes,No,17,13–24 months,Month-to-month,Electronic check,No,Fiber optic,Yes,92.6,High ($65–95),1579.7,1574.2,Medium Risk,0,Yes,No,No,No,No,Yes,Yes,No
2924-KHUVI,Active,0,Male,No,Yes,No,56,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,100.55,Premium (>$95),5514.95,5630.8,Low Risk,0,Yes,Yes,No,No,No,Yes,Yes,No
1925-GMVBW,Active,0,Female,No,No,No,5,0–12 months,Month-to-month,Credit card (automatic),No,No,Yes,20.55,Low (<$35),96.1,102.75,High Risk,0,No,No,No,No,No,No,No,No
7881-EVUAD,Churned,1,Female,No,No,No,2,0–12 months,Month-to-month,Electronic check,Yes,DSL,No,42.6,Medium ($35–65),72.4,85.2,High Risk,0,No,Yes,Yes,No,No,No,Yes,Yes
6184-DYUOB,Active,0,Female,No,Yes,No,3,0–12 months,Month-to-month,Mailed check,Yes,No,Yes,19.6,Low (<$35),55.25,58.8,High Risk,0,No,No,No,No,No,No,No,No
9207-ZPANB,Active,0,Male,No,No,No,37,25–48 months,One year,Electronic check,No,DSL,Yes,67.45,High ($65–95),2443.3,2495.65,Low Risk,0,Yes,Yes,Yes,Yes,Yes,No,No,No
5766-XQXMQ,Churned,1,Female,No,No,No,29,25–48 months,Month-to-month,Bank transfer (automatic),Yes,DSL,Yes,68.85,High ($65–95),1970.5,1996.65,Low Risk,0,No,Yes,Yes,Yes,No,No,Yes,Yes
9327-QSDED,Active,0,Male,No,No,No,8,0–12 months,Month-to-month,Mailed check,No,DSL,Yes,43.55,Medium ($35–65),335.4,348.4,High Risk,0,No,No,No,No,No,No,No,No
1656-DRSMG,Active,0,Female,No,No,No,63,49–72 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,109.85,Premium (>$95),7002.95,6920.55,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
3012-VFFMN,Active,0,Female,No,Yes,Yes,7,0–12 months,Month-to-month,Mailed check,No,No,Yes,20.65,Low (<$35),158.95,144.55,High Risk,0,No,No,No,No,No,No,No,No
2984-AFWNC,Active,0,Female,No,No,No,3,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,95.4,Premium (>$95),293.15,286.2,High Risk,0,No,No,Yes,No,No,Yes,Yes,No
0640-YJTPY,Active,0,Male,No,Yes,Yes,72,49–72 months,Two year,Bank transfer (automatic),No,No,Yes,21.0,Low (<$35),1493.75,1512.0,Low Risk,0,No,No,No,No,No,No,No,No
8096-LOIST,Active,0,Female,No,No,No,19,13–24 months,Month-to-month,Electronic check,Yes,DSL,Yes,56.2,Medium ($35–65),1093.4,1067.8,Medium Risk,0,No,No,No,No,No,No,Yes,No
9764-REAFF,Active,0,Female,No,Yes,No,59,49–72 months,Two year,Bank transfer (automatic),No,No,Yes,18.4,Low (<$35),1057.85,1085.6,Low Risk,0,No,No,No,No,No,No,No,No
3703-VAVCL,Churned,1,Male,No,Yes,Yes,2,0–12 months,Month-to-month,Credit card (automatic),No,Fiber optic,Yes,90.0,High ($65–95),190.05,180.0,High Risk,0,No,No,No,Yes,Yes,No,Yes,Yes
7107-UBYKY,Active,0,Female,No,Yes,Yes,35,25–48 months,Month-to-month,Electronic check,Yes,No,Yes,25.75,Low (<$35),882.55,901.25,Low Risk,0,Yes,No,No,No,No,No,No,No
4881-GQJTW,Active,0,Male,No,No,No,14,13–24 months,Month-to-month,Credit card (automatic),No,No,Yes,19.6,Low (<$35),300.4,274.4,Medium Risk,0,No,No,No,No,No,No,No,No
8519-QJGJD,Churned,1,Female,No,No,No,14,13–24 months,Month-to-month,Electronic check,No,Fiber optic,Yes,75.35,High ($65–95),1025.95,1054.9,Medium Risk,0,No,No,No,Yes,No,No,No,Yes
7876-DNYAP,Active,0,Female,No,Yes,Yes,69,49–72 months,Two year,Credit card (automatic),No,No,Yes,19.8,Low (<$35),1436.95,1366.2,Low Risk,0,No,No,No,No,No,No,No,No
7905-NJMXS,Active,0,Male,Yes,Yes,No,7,0–12 months,Month-to-month,Electronic check,No,DSL,Yes,64.2,Medium ($35–65),475.0,449.4,High Risk,1,Yes,Yes,Yes,No,Yes,No,No,No
2882-WDTBA,Active,0,Male,No,Yes,Yes,69,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,75.75,High ($65–95),5388.15,5226.75,Low Risk,0,No,Yes,Yes,Yes,Yes,Yes,No,No
2091-GPPIQ,Active,0,Female,No,Yes,Yes,72,49–72 months,Two year,Electronic check,Yes,DSL,Yes,78.95,High ($65–95),5730.15,5684.4,Low Risk,0,Yes,No,Yes,No,Yes,Yes,Yes,No
6326-MTTXK,Churned,1,Male,No,No,No,8,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,100.85,Premium (>$95),819.55,806.8,High Risk,0,Yes,No,Yes,No,No,Yes,Yes,Yes
5071-FBJFS,Active,0,Female,No,Yes,Yes,4,0–12 months,Month-to-month,Electronic check,No,DSL,Yes,50.3,Medium ($35–65),217.1,201.2,High Risk,0,No,Yes,No,No,No,No,No,No
2796-UUZZO,Active,0,Male,No,Yes,Yes,63,49–72 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,80.3,High ($65–95),4896.35,5058.9,Low Risk,0,No,No,Yes,Yes,No,No,No,No
2429-AYKKO,Active,0,Male,No,No,No,72,49–72 months,Two year,Bank transfer (automatic),No,No,Yes,19.85,Low (<$35),1434.1,1429.2,Low Risk,0,No,No,No,No,No,No,No,No
9798-OPFEM,Active,0,Female,No,No,No,46,25–48 months,Two year,Electronic check,Yes,No,Yes,21.1,Low (<$35),937.1,970.6,Low Risk,0,No,No,No,No,No,No,No,No
0330-IVZHA,Churned,1,Female,No,Yes,No,5,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,69.95,High ($65–95),330.15,349.75,High Risk,0,No,No,No,No,No,No,No,Yes
3794-NFNCH,Active,0,Male,No,Yes,No,30,25–48 months,Month-to-month,Mailed check,Yes,DSL,Yes,50.0,Medium ($35–65),1474.9,1500.0,Low Risk,0,No,No,No,Yes,No,No,No,No
5193-QLVZB,Active,0,Male,No,No,No,63,49–72 months,Two year,Bank transfer (automatic),Yes,Fiber optic,Yes,104.75,Premium (>$95),6536.5,6599.25,Low Risk,0,Yes,No,Yes,Yes,No,Yes,Yes,No
7114-AEOZE,Active,0,Female,No,No,No,60,49–72 months,Two year,Bank transfer (automatic),No,No,Yes,19.85,Low (<$35),1128.1,1191.0,Low Risk,0,No,No,No,No,No,No,No,No
2886-KEFUM,Churned,1,Female,No,Yes,No,63,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,107.5,Premium (>$95),6873.75,6772.5,Low Risk,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5522-NYKPB,Active,0,Male,No,Yes,Yes,25,25–48 months,Month-to-month,Electronic check,No,Fiber optic,Yes,85.9,High ($65–95),2199.05,2147.5,Low Risk,0,No,No,No,No,Yes,Yes,No,No
4237-RLAQD,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Mailed check,Yes,DSL,Yes,45.85,Medium ($35–65),45.85,45.85,High Risk,0,No,No,No,No,No,No,No,Yes
9957-YODKZ,Active,0,Male,Yes,Yes,No,6,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,80.8,High ($65–95),457.1,484.8,High Risk,1,Yes,No,No,Yes,No,No,No,No
6518-KZXCB,Active,0,Male,No,No,No,22,13–24 months,Two year,Mailed check,No,No,Yes,25.25,Low (<$35),566.5,555.5,Low Risk,0,Yes,No,No,No,No,No,No,No
2245-ADZFJ,Active,0,Female,No,Yes,Yes,31,25–48 months,Two year,Bank transfer (automatic),No,DSL,Yes,80.55,High ($65–95),2471.6,2497.05,Low Risk,0,Yes,No,Yes,No,Yes,Yes,Yes,No
7776-QGYJC,Active,0,Female,No,Yes,Yes,39,25–48 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,81.5,High ($65–95),3107.3,3178.5,Low Risk,0,No,No,No,Yes,Yes,No,No,No
9313-QOLTZ,Active,0,Male,No,No,No,26,25–48 months,Month-to-month,Mailed check,No,No,Yes,20.9,Low (<$35),518.3,543.4,Low Risk,0,No,No,No,No,No,No,No,No
9651-GTSAQ,Churned,1,Female,No,Yes,No,53,49–72 months,One year,Bank transfer (automatic),Yes,Fiber optic,Yes,106.1,Premium (>$95),5769.75,5623.3,Low Risk,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes
3186-BAXNB,Churned,1,Female,No,No,No,1,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,91.7,High ($65–95),91.7,91.7,High Risk,0,No,No,Yes,No,Yes,Yes,No,Yes
4672-FOTSD,Active,0,Male,No,No,No,12,0–12 months,Month-to-month,Electronic check,Yes,DSL,Yes,67.25,High ($65–95),832.3,807.0,High Risk,0,Yes,Yes,Yes,No,Yes,No,No,No
0637-YLETY,Churned,1,Female,No,No,No,16,13–24 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,95.6,Premium (>$95),1555.65,1529.6,Medium Risk,0,Yes,No,Yes,Yes,No,No,Yes,Yes
9818-XQCUV,Active,0,Female,No,No,No,2,0–12 months,Month-to-month,Mailed check,No,No,Yes,20.35,Low (<$35),45.3,40.7,High Risk,0,No,No,No,No,No,No,No,No
7338-ERIVA,Active,0,Male,No,No,Yes,39,25–48 months,One year,Bank transfer (automatic),No,DSL,No,45.05,Medium ($35–65),1790.6,1756.95,Low Risk,0,No,Yes,No,No,Yes,Yes,No,No
1157-BQCUW,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,74.95,High ($65–95),74.95,74.95,High Risk,0,Yes,No,No,No,No,No,No,Yes
8259-NFJTV,Active,0,Female,No,Yes,Yes,7,0–12 months,Month-to-month,Mailed check,No,DSL,No,34.65,Low (<$35),246.6,242.55,High Risk,0,No,Yes,No,No,Yes,No,No,No
3223-DWFIO,Active,0,Male,Yes,No,No,4,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,69.35,High ($65–95),261.65,277.4,High Risk,1,No,No,No,No,No,No,No,No
2660-EMUBI,Churned,1,Male,Yes,No,No,10,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,95.35,Premium (>$95),898.35,953.5,High Risk,1,Yes,No,No,No,No,Yes,Yes,Yes
6968-GMKPR,Active,0,Female,No,No,No,55,49–72 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,81.55,High ($65–95),4509.5,4485.25,Low Risk,0,No,No,Yes,Yes,No,No,No,No
4751-ERMAN,Active,0,Male,No,Yes,Yes,72,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,75.4,High ($65–95),5480.25,5428.8,Low Risk,0,No,No,Yes,Yes,No,Yes,Yes,No
1436-ZMJAN,Active,0,Female,No,Yes,No,10,0–12 months,Month-to-month,Credit card (automatic),Yes,DSL,Yes,67.8,High ($65–95),653.15,678.0,High Risk,0,No,No,No,Yes,No,Yes,Yes,No
3292-PBZEJ,Active,0,Male,Yes,No,No,11,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,111.4,Premium (>$95),1183.05,1225.4,High Risk,1,Yes,No,Yes,Yes,Yes,Yes,Yes,No
0799-DDIHE,Active,0,Female,No,Yes,Yes,15,13–24 months,Month-to-month,Electronic check,No,DSL,Yes,46.3,Medium ($35–65),639.45,694.5,Medium Risk,0,No,No,No,No,No,No,No,No
3070-FNFZQ,Active,0,Female,No,Yes,Yes,23,13–24 months,Two year,Bank transfer (automatic),No,No,Yes,20.4,Low (<$35),478.75,469.2,Low Risk,0,No,No,No,No,No,No,No,No
2812-SFXMJ,Active,0,Male,No,No,Yes,1,0–12 months,Month-to-month,Mailed check,No,No,Yes,20.05,Low (<$35),20.05,20.05,High Risk,0,No,No,No,No,No,No,No,No
7675-OZCZG,Churned,1,Female,Yes,No,No,3,0–12 months,Month-to-month,Electronic check,No,DSL,Yes,45.0,Medium ($35–65),127.1,135.0,High Risk,1,No,No,No,No,No,No,No,Yes
5014-WUQMG,Active,0,Male,No,Yes,Yes,47,25–48 months,One year,Electronic check,Yes,Fiber optic,Yes,96.1,Premium (>$95),4391.45,4516.7,Low Risk,0,No,Yes,Yes,Yes,No,No,Yes,No
5312-TSZVC,Active,0,Female,No,No,Yes,15,13–24 months,One year,Mailed check,No,No,Yes,19.65,Low (<$35),270.6,294.75,Low Risk,0,No,No,No,No,No,No,No,No
2003-CKLOR,Churned,1,Male,No,No,No,66,49–72 months,Month-to-month,Electronic check,No,Fiber optic,Yes,99.5,Premium (>$95),6710.5,6567.0,Low Risk,0,No,No,Yes,Yes,No,Yes,Yes,Yes
0993-OSGPT,Active,0,Female,Yes,Yes,No,68,49–72 months,One year,Bank transfer (automatic),Yes,DSL,Yes,60.65,Medium ($35–65),3975.9,4124.2,Low Risk,1,No,No,Yes,Yes,Yes,No,No,No
9254-RBFON,Churned,1,Female,No,Yes,Yes,17,13–24 months,One year,Bank transfer (automatic),No,Fiber optic,Yes,98.6,Premium (>$95),1704.95,1676.2,Low Risk,0,No,No,No,Yes,Yes,Yes,Yes,Yes
1205-WNWPJ,Churned,1,Female,No,No,No,7,0–12 months,Month-to-month,Mailed check,Yes,DSL,Yes,59.5,Medium ($35–65),415.95,416.5,High Risk,0,No,No,No,No,Yes,Yes,No,Yes
9391-EOYLI,Churned,1,Male,Yes,Yes,No,12,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,80.45,High ($65–95),950.2,965.4,High Risk,1,No,No,No,No,No,No,Yes,Yes
7108-DGVUU,Active,0,Female,Yes,Yes,No,21,13–24 months,One year,Bank transfer (automatic),No,DSL,Yes,71.7,High ($65–95),1497.05,1505.7,Low Risk,1,Yes,No,Yes,Yes,No,No,Yes,No
2782-JEEBU,Active,0,Male,No,No,No,21,13–24 months,Month-to-month,Mailed check,Yes,DSL,No,36.0,Medium ($35–65),780.15,756.0,Medium Risk,0,No,No,Yes,No,Yes,No,No,No
5127-BZENZ,Active,0,Female,No,Yes,Yes,56,49–72 months,One year,Bank transfer (automatic),No,DSL,Yes,65.2,High ($65–95),3512.15,3651.2,Low Risk,0,Yes,Yes,No,No,No,Yes,No,No
2720-FVBQP,Active,0,Female,No,Yes,Yes,6,0–12 months,Month-to-month,Credit card (automatic),Yes,DSL,Yes,48.95,Medium ($35–65),273.25,293.7,High Risk,0,Yes,No,No,No,No,No,No,No
9906-NHHVC,Active,0,Female,Yes,No,No,65,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,No,53.5,Medium ($35–65),3517.9,3477.5,Low Risk,1,No,No,Yes,Yes,No,Yes,Yes,No
4522-XRWWI,Active,0,Male,No,Yes,No,42,25–48 months,One year,Credit card (automatic),No,DSL,Yes,80.45,High ($65–95),3375.9,3378.9,Low Risk,0,Yes,Yes,No,No,Yes,Yes,Yes,No
3766-EJLFL,Active,0,Female,No,Yes,Yes,68,49–72 months,Two year,Bank transfer (automatic),Yes,Fiber optic,Yes,109.05,Premium (>$95),7508.55,7415.4,Low Risk,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No
5939-SXWHM,Active,0,Male,No,Yes,Yes,48,25–48 months,Two year,Bank transfer (automatic),No,No,Yes,26.3,Low (<$35),1245.05,1262.4,Low Risk,0,Yes,No,No,No,No,No,No,No
8152-UOBNY,Active,0,Female,Yes,No,No,50,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,106.8,Premium (>$95),5347.95,5340.0,Low Risk,1,Yes,No,Yes,No,Yes,Yes,Yes,No
7351-KYHQH,Active,0,Female,Yes,No,No,7,0–12 months,Month-to-month,Electronic check,Yes,DSL,Yes,64.95,Medium ($35–65),493.65,454.65,High Risk,1,No,No,Yes,Yes,No,Yes,No,No
7643-RCHXS,Active,0,Female,No,Yes,Yes,63,49–72 months,Two year,Electronic check,No,No,Yes,19.35,Low (<$35),1263.85,1219.05,Low Risk,0,No,No,No,No,No,No,No,No
8246-SHFGA,Active,0,Male,No,No,No,17,13–24 months,Month-to-month,Credit card (automatic),No,No,Yes,21.1,Low (<$35),385.55,358.7,Medium Risk,0,No,No,No,No,No,No,No,No
8387-MOJJT,Churned,1,Female,No,Yes,Yes,42,25–48 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,77.95,High ($65–95),3384.0,3273.9,Low Risk,0,No,No,No,No,No,Yes,No,Yes
0620-XEFWH,Active,0,Male,No,Yes,Yes,4,0–12 months,Month-to-month,Mailed check,No,No,Yes,18.85,Low (<$35),84.2,75.4,High Risk,0,No,No,No,No,No,No,No,No
